Depth ft,No Core,Minutes,ft by Hr,Torque Min ft-lbf,Torque Max ft-lbf,Head RPM,WOB lb,Flow gpm,SPP psi,ToB 60 rpm,ToB 80 rpm,ToB 100 rpm,ToB,OffBTM Press,Core,Corehead,Lgth barrel,Depth in,Cut lgth,Rec. lgth,% rec,ROP
1651.0,12.0,0.2,300.0,4312,5780.0,90,15000,40,164,1620,1910,2100,1760,60,7,83661 MCP 562,40,1466.0,31.0,31.0,100.0,13.8
1652.0,13.0,0.2,300.0,4312,5780.0,90,15000,40,175,1620,1910,2100,1760,60,7,83661 MCP 562,40,1466.0,31.0,31.0,100.0,13.8
1653.0,14.0,0.2,300.0,4312,5780.0,90,15000,40,175,1620,1910,2100,1760,60,7,83661 MCP 562,40,1466.0,31.0,31.0,100.0,13.8
1654.0,15.0,0.2,300.0,3450,3800.0,90,15000,40,180,1620,1910,2100,1760,60,7,83661 MCP 562,40,1466.0,31.0,31.0,100.0,13.8
1655.0,16.0,0.3,200.0,3450,3800.0,90,15000,40,173,1620,1910,2100,1760,60,7,83661 MCP 562,40,1466.0,31.0,31.0,100.0,13.8
1656.0,17.0,0.3,200.0,3450,3800.0,90,15000,40,193,1620,1910,2100,1760,60,7,83661 MCP 562,40,1466.0,31.0,31.0,100.0,13.8
1657.0,18.0,0.3,200.0,3450,3800.0,90,15000,40,190,1620,1910,2100,1760,60,7,83661 MCP 562,40,1466.0,31.0,31.0,100.0,13.8
1658.0,19.0,0.3,200.0,3450,3800.0,90,15000,40,194,1620,1910,2100,1760,60,7,83661 MCP 562,40,1466.0,31.0,31.0,100.0,13.8
1659.0,20.0,0.3,200.0,3450,3800.0,90,15000,40,186,1620,1910,2100,1760,60,7,83661 MCP 562,40,1466.0,31.0,31.0,100.0,13.8
1660.0,21.0,0.3,200.0,3450,3800.0,90,15000,40,171,1620,1910,2100,1760,60,7,83661 MCP 562,40,1466.0,31.0,31.0,100.0,13.8
1661.0,1.0,0.2,300.0,3500,4000.0,90,14000,40,137,1560,1710,1785,1600,84,8,83661 MCP 562,40,1497.0,32.0,32.0,100.0,12.8
1662.0,2.0,0.2,300.0,3500,4000.0,90,14000,40,137,1560,1710,1785,1600,84,8,83661 MCP 562,40,1497.0,32.0,32.0,100.0,12.8
1663.0,3.0,0.2,300.0,3500,4000.0,90,14000,40,137,1560,1710,1785,1600,84,8,83661 MCP 562,40,1497.0,32.0,32.0,100.0,12.8
1664.0,4.0,0.2,300.0,3500,4000.0,90,14000,40,137,1560,1710,1785,1600,84,8,83661 MCP 562,40,1497.0,32.0,32.0,100.0,12.8
1665.0,5.0,0.2,300.0,3500,4000.0,90,14000,40,137,1560,1710,1785,1600,84,8,83661 MCP 562,40,1497.0,32.0,32.0,100.0,12.8
1666.0,6.0,0.2,300.0,3500,4000.0,90,14000,40,137,1560,1710,1785,1600,84,8,83661 MCP 562,40,1497.0,32.0,32.0,100.0,12.8
1667.0,7.0,0.2,300.0,3500,4000.0,90,14000,40,137,1560,1710,1785,1600,84,8,83661 MCP 562,40,1497.0,32.0,32.0,100.0,12.8
1668.0,8.0,0.2,300.0,3500,4000.0,90,14000,40,137,1560,1710,1785,1600,84,8,83661 MCP 562,40,1497.0,32.0,32.0,100.0,12.8
1669.0,9.0,0.2,300.0,3500,4000.0,90,14000,40,137,1560,1710,1785,1600,84,8,83661 MCP 562,40,1497.0,32.0,32.0,100.0,12.8
1670.0,10.0,1.0,60.0,3500,4000.0,90,14000,40,137,1560,1710,1785,1600,84,8,83661 MCP 562,40,1497.0,32.0,32.0,100.0,12.8
1671.0,11.0,1.0,60.0,3500,4000.0,90,14000,40,137,1560,1710,1785,1600,84,8,83661 MCP 562,40,1497.0,32.0,32.0,100.0,12.8
1672.0,12.0,1.0,60.0,3500,4000.0,90,16000,40,137,1560,1710,1785,1600,84,8,83661 MCP 562,40,1497.0,32.0,32.0,100.0,12.8
1673.0,13.0,1.0,60.0,3500,4000.0,90,16000,40,137,1560,1710,1785,1600,84,8,83661 MCP 562,40,1497.0,32.0,32.0,100.0,12.8
1674.0,14.0,0.2,300.0,3500,4000.0,90,16000,40,137,1560,1710,1785,1600,84,8,83661 MCP 562,40,1497.0,32.0,32.0,100.0,12.8
1675.0,15.0,1.0,60.0,3500,4000.0,90,16000,40,137,1560,1710,1785,1600,84,8,83661 MCP 562,40,1497.0,32.0,32.0,100.0,12.8
1676.0,16.0,2.0,30.0,2580,2760.0,90,16000,40,137,1560,1710,1785,1600,84,8,83661 MCP 562,40,1497.0,32.0,32.0,100.0,12.8
1677.0,17.0,3.0,20.0,3000,3000.0,90,16000,115,305,1560,1710,1785,1600,84,8,83661 MCP 562,40,1497.0,32.0,32.0,100.0,12.8
1678.0,18.0,6.0,10.0,3000,3000.0,90,16000,115,325,1560,1710,1785,1600,84,8,83661 MCP 562,40,1497.0,32.0,32.0,100.0,12.8
1679.0,1.0,9.0,6.7,1690,1770.0,60,15000,94,215,1600,1730,1800,1650,60,9,83661 MCP 562,20,1529.0,20.0,11.33,57.0,21.7
1680.0,2.0,15.0,4.0,1639,1702.0,60,15000,94,215,1600,1730,1800,1650,60,9,83661 MCP 562,20,1529.0,20.0,11.33,57.0,21.7
1681.0,3.0,13.0,4.6,1712,1733.0,60,15000,180,215,1600,1730,1800,1650,60,9,83661 MCP 562,20,1529.0,20.0,11.33,57.0,21.7
1682.0,4.0,15.0,4.0,1686,1737.0,60,15000,180,334,1600,1730,1800,1650,60,9,83661 MCP 562,20,1529.0,20.0,11.33,57.0,21.7
1683.0,5.0,10.0,6.0,1684,1710.0,60,15000,180,334,1600,1730,1800,1650,60,9,83661 MCP 562,20,1529.0,20.0,11.33,57.0,21.7
1684.0,6.0,12.0,5.0,1680,1735.0,60,15000,180,334,1600,1730,1800,1650,60,9,83661 MCP 562,20,1529.0,20.0,11.33,57.0,21.7
1685.0,7.0,9.0,6.7,1732,1910.0,60,15000,180,334,1600,1730,1800,1650,60,9,83661 MCP 562,20,1529.0,20.0,11.33,57.0,21.7
1686.0,8.0,14.0,4.3,1842,1897.0,60,15000,180,334,1600,1730,1800,1650,60,9,83661 MCP 562,20,1529.0,20.0,11.33,57.0,21.7
1687.0,9.0,13.0,4.6,1796,1800.0,60,15000,180,334,1600,1730,1800,1650,60,9,83661 MCP 562,20,1529.0,20.0,11.33,57.0,21.7
1688.0,10.0,13.0,4.6,1668,1730.0,60,15000,94,215,1600,1730,1800,1650,60,9,83661 MCP 562,20,1529.0,20.0,11.33,57.0,21.7
1689.0,11.0,12.0,5.0,1800,1964.0,60,15000,94,215,1600,1730,1800,1650,60,9,83661 MCP 562,20,1529.0,20.0,11.33,57.0,21.7
1690.0,12.0,3.0,20.0,2500,2800.0,60,15000,94,215,1600,1730,1800,1650,60,9,83661 MCP 562,20,1529.0,20.0,11.33,57.0,21.7
1691.0,1.0,1.0,60.0,4000,4400.0,90,15000,48,137,1580,1670,1800,1600,73,10,83661 MCP 562,20,1549.0,21.0,15.75,75.0,14.0
1692.0,2.0,1.0,60.0,4000,4400.0,90,15000,48,113,1580,1670,1800,1600,73,10,83661 MCP 562,20,1549.0,21.0,15.75,75.0,14.0
1693.0,3.0,1.0,60.0,4000,4400.0,90,15000,48,132,1580,1670,1800,1600,73,10,83661 MCP 562,20,1549.0,21.0,15.75,75.0,14.0
1694.0,4.0,1.0,60.0,4000,4400.0,90,15000,48,128,1580,1670,1800,1600,73,10,83661 MCP 562,20,1549.0,21.0,15.75,75.0,14.0
1695.0,5.0,1.0,60.0,4000,4400.0,90,15000,48,218,1580,1670,1800,1600,73,10,83661 MCP 562,20,1549.0,21.0,15.75,75.0,14.0
1696.0,6.0,1.0,60.0,3400,3850.0,90,15000,48,161,1580,1670,1800,1600,73,10,83661 MCP 562,20,1549.0,21.0,15.75,75.0,14.0
1697.0,7.0,1.0,60.0,3400,3850.0,90,15000,48,180,1580,1670,1800,1600,73,10,83661 MCP 562,20,1549.0,21.0,15.75,75.0,14.0
1698.0,8.0,1.0,60.0,3400,3850.0,90,15000,48,149,1580,1670,1800,1600,73,10,83661 MCP 562,20,1549.0,21.0,15.75,75.0,14.0
1699.0,9.0,1.0,60.0,3400,3850.0,90,15000,48,164,1580,1670,1800,1600,73,10,83661 MCP 562,20,1549.0,21.0,15.75,75.0,14.0
1700.0,10.0,1.0,60.0,3400,3850.0,90,15000,48,154,1580,1670,1800,1600,73,10,83661 MCP 562,20,1549.0,21.0,15.75,75.0,14.0
1701.0,11.0,1.0,60.0,3400,3850.0,90,15000,48,231,1580,1670,1800,1600,73,10,83661 MCP 562,20,1549.0,21.0,15.75,75.0,14.0
1702.0,12.0,3.0,20.0,2350,2400.0,90,15000,48,204,1580,1670,1800,1600,73,10,83661 MCP 562,20,1549.0,21.0,15.75,75.0,14.0
1703.0,13.0,14.0,4.3,2350,2400.0,90,18000,200,405,1580,1670,1800,1600,73,10,83661 MCP 562,20,1549.0,21.0,15.75,75.0,14.0
1704.0,14.0,12.0,5.0,2350,2400.0,90,18000,200,367,1580,1670,1800,1600,73,10,83661 MCP 562,20,1549.0,21.0,15.75,75.0,14.0
1705.0,15.0,5.0,12.0,2350,2400.0,90,18000,200,264,1580,1670,1800,1600,73,10,83661 MCP 562,20,1549.0,21.0,15.75,75.0,14.0
1706.0,16.0,5.0,12.0,2350,2400.0,90,18000,200,264,1580,1670,1800,1600,73,10,83661 MCP 562,20,1549.0,21.0,15.75,75.0,14.0
1394.0,1.0,2.0,30.0,5000,5100.0,75,10000,40,60,1700,1864,1940,1900,62,11,S6K1752 MCPX42,20,1574.0,15.0,11.66,78.0,300.0
1395.0,2.0,3.0,20.0,5000,5100.0,75,10000,40,60,1700,1864,1940,1900,62,11,S6K1752 MCPX42,20,1574.0,15.0,11.66,78.0,300.0
1396.0,3.0,3.0,20.0,5000,5100.0,75,16000,40,60,1700,1864,1940,1900,62,11,S6K1752 MCPX42,20,1574.0,15.0,11.66,78.0,300.0
1397.0,4.0,3.0,20.0,5000,5100.0,75,16000,90,60,1700,1864,1940,1900,62,11,S6K1752 MCPX42,20,1574.0,15.0,11.66,78.0,300.0
1398.0,5.0,3.0,20.0,5000,5100.0,75,16000,90,60,1700,1864,1940,1900,62,11,S6K1752 MCPX42,20,1574.0,15.0,11.66,78.0,300.0
1399.0,6.0,5.0,12.0,5000,5100.0,75,16000,90,60,1700,1864,1940,1900,62,11,S6K1752 MCPX42,20,1574.0,15.0,11.66,78.0,300.0
1400.0,7.0,6.0,10.0,5000,5100.0,75,16000,90,60,1700,1864,1940,1900,62,11,S6K1752 MCPX42,20,1574.0,15.0,11.66,78.0,300.0
1404.0,1.0,1.0,60.0,2192,2430.0,70,10000,46,93,1820,200,2054,2200,35,12,83661 MCP 562,20,1589.0,20.0,13.33,67.0,47.6
1405.0,2.0,3.0,20.0,1800,1911.0,70,12000,46,102,1820,200,2054,2200,35,12,83661 MCP 562,20,1589.0,20.0,13.33,67.0,47.6
1406.0,3.0,5.0,12.0,1812,1879.0,70,12000,55,188,1820,200,2054,2200,35,12,83661 MCP 562,20,1589.0,20.0,13.33,67.0,47.6
1407.0,4.0,6.0,10.0,1780,1800.0,70,12000,55,176,1820,200,2054,2200,35,12,83661 MCP 562,20,1589.0,20.0,13.33,67.0,47.6
1408.0,5.0,8.0,7.5,1732,1740.0,70,15000,55,193,1820,200,2054,2200,35,12,83661 MCP 562,20,1589.0,20.0,13.33,67.0,47.6
1409.0,6.0,9.0,6.7,1650,1650.0,70,15000,55,178,1820,200,2054,2200,35,12,83661 MCP 562,20,1589.0,20.0,13.33,67.0,47.6
1410.0,7.0,5.0,12.0,1860,2001.0,70,15000,60,160,1820,200,2054,2200,35,12,83661 MCP 562,20,1589.0,20.0,13.33,67.0,47.6
1411.0,8.0,4.0,15.0,1991,2043.0,70,15000,60,159,1820,200,2054,2200,35,12,83661 MCP 562,20,1589.0,20.0,13.33,67.0,47.6
1412.0,9.0,3.0,20.0,1750,2267.0,70,15000,55,158,1820,200,2054,2200,35,12,83661 MCP 562,20,1589.0,20.0,13.33,67.0,47.6
1413.0,10.0,7.0,8.6,1882,1903.0,70,15000,55,151,1820,200,2054,2200,35,12,83661 MCP 562,20,1589.0,20.0,13.33,67.0,47.6
1414.0,11.0,7.0,8.6,1810,2116.0,70,15000,55,180,1820,200,2054,2200,35,12,83661 MCP 562,20,1589.0,20.0,13.33,67.0,47.6
1415.0,12.0,2.0,30.0,1896,2300.0,70,15000,35,119,1820,200,2054,2200,35,12,83661 MCP 562,20,1589.0,20.0,13.33,67.0,47.6
1416.0,1.0,1.0,60.0,1910,2000.0,77,12000,40,147,1940,2430,2540,2500,50,13,83661 MCP 562,20,1609.0,15.0,14.16,94.0,214.3
1417.0,2.0,1.0,60.0,1980,2053.0,77,15000,40,97,1940,2430,2540,2500,50,13,83661 MCP 562,20,1609.0,15.0,14.16,94.0,214.3
1418.0,3.0,1.0,60.0,2000,3005.0,77,15000,40,154,1940,2430,2540,2500,50,13,83661 MCP 562,20,1609.0,15.0,14.16,94.0,214.3
1419.0,4.0,1.0,60.0,2000,3005.0,77,15000,40,160,1940,2430,2540,2500,50,13,83661 MCP 562,20,1609.0,15.0,14.16,94.0,214.3
1420.0,5.0,1.0,60.0,2000,3005.0,77,15000,40,165,1940,2430,2540,2500,50,13,83661 MCP 562,20,1609.0,15.0,14.16,94.0,214.3
1421.0,6.0,1.0,60.0,2000,3005.0,77,15000,40,165,1940,2430,2540,2500,50,13,83661 MCP 562,20,1609.0,15.0,14.16,94.0,214.3
1422.0,7.0,1.0,60.0,2000,3005.0,77,15000,40,165,1940,2430,2540,2500,50,13,83661 MCP 562,20,1609.0,15.0,14.16,94.0,214.3
1423.0,8.0,1.0,60.0,2000,3005.0,77,15000,40,223,1940,2430,2540,2500,50,13,83661 MCP 562,20,1609.0,15.0,14.16,94.0,214.3
1424.0,9.0,1.0,60.0,2000,3005.0,77,15000,40,223,1940,2430,2540,2500,50,13,83661 MCP 562,20,1609.0,15.0,14.16,94.0,214.3
1425.0,10.0,1.0,60.0,2000,3850.0,77,15000,40,240,1940,2430,2540,2500,50,13,83661 MCP 562,20,1609.0,15.0,14.16,94.0,214.3
1426.0,11.0,1.0,60.0,2000,3760.0,77,15000,40,230,1940,2430,2540,2500,50,13,83661 MCP 562,20,1609.0,15.0,14.16,94.0,214.3
1427.0,12.0,1.0,60.0,2000,3806.0,77,15000,40,233,1940,2430,2540,2500,50,13,83661 MCP 562,20,1609.0,15.0,14.16,94.0,214.3
1428.0,13.0,1.0,60.0,2000,3076.0,77,15000,40,233,1940,2430,2540,2500,50,13,83661 MCP 562,20,1609.0,15.0,14.16,94.0,214.3
1429.0,14.0,1.0,60.0,2000,3700.0,77,15000,40,233,1940,2430,2540,2500,50,13,83661 MCP 562,20,1609.0,15.0,14.16,94.0,214.3
1430.0,15.0,1.0,60.0,2000,3750.0,77,15000,40,233,1940,2430,2540,2500,50,13,83661 MCP 562,20,1609.0,15.0,14.16,94.0,214.3
1431.0,1.0,1.0,60.0,2700,3240.0,80,10000,40,140,1760,2050,2600,2540,47,14,83661 MCP 562,20,1624.0,15.0,15.0,100.0,214.3
1432.0,2.0,2.0,30.0,2500,2984.0,80,15000,40,157,1760,2050,2600,2540,47,14,83661 MCP 562,20,1624.0,15.0,15.0,100.0,214.3
1433.0,3.0,1.0,60.0,2540,2963.0,80,15000,40,148,1760,2050,2600,2540,47,14,83661 MCP 562,20,1624.0,15.0,15.0,100.0,214.3
1434.0,4.0,1.0,60.0,3000,3210.0,80,15000,40,140,1760,2050,2600,2540,47,14,83661 MCP 562,20,1624.0,15.0,15.0,100.0,214.3
1435.0,5.0,1.0,60.0,3051,3247.0,80,15000,40,140,1760,2050,2600,2540,47,14,83661 MCP 562,20,1624.0,15.0,15.0,100.0,214.3
1436.0,6.0,1.0,60.0,3060,3460.0,80,15000,40,152,1760,2050,2600,2540,47,14,83661 MCP 562,20,1624.0,15.0,15.0,100.0,214.3
1437.0,7.0,1.0,60.0,3120,3582.0,80,15000,40,146,1760,2050,2600,2540,47,14,83661 MCP 562,20,1624.0,15.0,15.0,100.0,214.3
1438.0,8.0,1.0,60.0,3200,3500.0,80,17000,40,143,1760,2050,2600,2540,47,14,83661 MCP 562,20,1624.0,15.0,15.0,100.0,214.3
1439.0,9.0,1.0,60.0,3105,3700.0,80,17000,40,140,1760,2050,2600,2540,47,14,83661 MCP 562,20,1624.0,15.0,15.0,100.0,214.3
1440.0,10.0,1.0,60.0,3005,3560.0,80,17000,40,164,1760,2050,2600,2540,47,14,83661 MCP 562,20,1624.0,15.0,15.0,100.0,214.3
1441.0,11.0,2.0,30.0,2500,2640.0,80,17000,40,140,1760,2050,2600,2540,47,14,83661 MCP 562,20,1624.0,15.0,15.0,100.0,214.3
1442.0,12.0,2.0,30.0,2540,2600.0,80,17000,40,150,1760,2050,2600,2540,47,14,83661 MCP 562,20,1624.0,15.0,15.0,100.0,214.3
1443.0,13.0,2.0,30.0,1900,2000.0,80,17000,40,128,1760,2050,2600,2540,47,14,83661 MCP 562,20,1624.0,15.0,15.0,100.0,214.3
1444.0,14.0,8.0,7.5,1900,1900.0,80,17000,40,50,1760,2050,2600,2540,47,14,83661 MCP 562,20,1624.0,15.0,15.0,100.0,214.3
1445.0,1.0,3.0,20.0,1970,2178.0,80,10000,44,89,1863,2100,2460,2400,60,15,83661 MCP 562,20,1639.0,21.0,17.0,81.0,262.5
1446.0,2.0,2.0,30.0,2261,2450.0,80,12000,44,110,1863,2100,2460,2400,60,15,83661 MCP 562,20,1639.0,21.0,17.0,81.0,262.5
1447.0,3.0,3.0,20.0,2650,2782.0,80,15000,44,90,1863,2100,2460,2400,60,15,83661 MCP 562,20,1639.0,21.0,17.0,81.0,262.5
1448.0,4.0,1.0,60.0,2568,2610.0,80,15000,44,146,1863,2100,2460,2400,60,15,83661 MCP 562,20,1639.0,21.0,17.0,81.0,262.5
1449.0,5.0,2.0,30.0,2337,2514.0,80,15000,44,99,1863,2100,2460,2400,60,15,83661 MCP 562,20,1639.0,21.0,17.0,81.0,262.5
1450.0,6.0,4.0,15.0,1980,2150.0,80,15000,44,135,1863,2100,2460,2400,60,15,83661 MCP 562,20,1639.0,21.0,17.0,81.0,262.5
1451.0,7.0,3.0,20.0,2606,2715.0,80,15000,44,90,1863,2100,2460,2400,60,15,83661 MCP 562,20,1639.0,21.0,17.0,81.0,262.5
1452.0,8.0,1.0,60.0,2710,2830.0,80,15000,44,64,1863,2100,2460,2400,60,15,83661 MCP 562,20,1639.0,21.0,17.0,81.0,262.5
1453.0,9.0,6.0,10.0,1780,1900.0,80,15000,44,70,1863,2100,2460,2400,60,15,83661 MCP 562,20,1639.0,21.0,17.0,81.0,262.5
1454.0,10.0,5.0,12.0,1920,2250.0,80,15000,66,138,1863,2100,2460,2400,60,15,83661 MCP 562,20,1639.0,21.0,17.0,81.0,262.5
1455.0,11.0,4.0,15.0,1910,2053.0,80,15000,66,116,1863,2100,2460,2400,60,15,83661 MCP 562,20,1639.0,21.0,17.0,81.0,262.5
1456.0,12.0,8.0,7.5,1780,1780.0,80,15000,114,294,1863,2100,2460,2400,60,15,83661 MCP 562,20,1639.0,21.0,17.0,81.0,262.5
1457.0,13.0,11.0,5.5,1780,1780.0,80,16000,114,387,1863,2100,2460,2400,60,15,83661 MCP 562,20,1639.0,21.0,17.0,81.0,262.5
1458.0,14.0,12.0,5.0,1780,1780.0,80,16000,115,300,1863,2100,2460,2400,60,15,83661 MCP 562,20,1639.0,21.0,17.0,81.0,262.5
1459.0,15.0,11.0,5.5,1780,1780.0,80,16000,67,157,1863,2100,2460,2400,60,15,83661 MCP 562,20,1639.0,21.0,17.0,81.0,262.5
1460.0,16.0,12.0,5.0,1780,1780.0,80,16000,67,174,1863,2100,2460,2400,60,15,83661 MCP 562,20,1639.0,21.0,17.0,81.0,262.5
1461.0,17.0,12.0,5.0,1780,1780.0,80,16000,67,181,1863,2100,2460,2400,60,15,83661 MCP 562,20,1639.0,21.0,17.0,81.0,262.5
1462.0,18.0,10.0,6.0,1780,1780.0,80,16000,116,340,1863,2100,2460,2400,60,15,83661 MCP 562,20,1639.0,21.0,17.0,81.0,262.5
1463.0,19.0,5.0,12.0,1910,2034.0,80,16000,63,160,1863,2100,2460,2400,60,15,83661 MCP 562,20,1639.0,21.0,17.0,81.0,262.5
1464.0,20.0,5.0,12.0,1920,2106.0,80,16000,58,161,1863,2100,2460,2400,60,15,83661 MCP 562,20,1639.0,21.0,17.0,81.0,262.5
1465.0,21.0,9.0,6.7,2004,2230.0,80,17000,58,172,1863,2100,2460,2400,60,15,83661 MCP 562,20,1639.0,21.0,17.0,81.0,262.5
1466.0,22.0,6.0,10.0,1869,2037.0,80,17000,58,170,1863,2100,2460,2400,60,15,83661 MCP 562,20,1639.0,21.0,17.0,81.0,262.5
1467.0,1.0,2.0,30.0,2270,2400.0,75,15000,58,150,1980,2460,2600,2500,50,16,83661 MCP 562,20,1660.0,18.0,13.16,73.0,72.0
1468.0,2.0,2.0,30.0,2155,2400.0,75,15000,58,176,1980,2460,2600,2500,50,16,83661 MCP 562,20,1660.0,18.0,13.16,73.0,72.0
1469.0,3.0,3.0,20.0,2100,2534.0,75,15000,58,226,1980,2460,2600,2500,50,16,83661 MCP 562,20,1660.0,18.0,13.16,73.0,72.0
1470.0,4.0,2.0,30.0,2537,2670.0,75,15000,58,223,1980,2460,2600,2500,50,16,83661 MCP 562,20,1660.0,18.0,13.16,73.0,72.0
1471.0,5.0,1.0,60.0,2971,3016.0,75,15000,58,203,1980,2460,2600,2500,50,16,83661 MCP 562,20,1660.0,18.0,13.16,73.0,72.0
1472.0,6.0,1.0,60.0,2370,2500.0,75,15000,58,213,1980,2460,2600,2500,50,16,83661 MCP 562,20,1660.0,18.0,13.16,73.0,72.0
1473.0,7.0,1.0,60.0,2715,2840.0,75,15000,58,126,1980,2460,2600,2500,50,16,83661 MCP 562,20,1660.0,18.0,13.16,73.0,72.0
1474.0,8.0,6.0,10.0,2110,2300.0,75,15000,58,111,1980,2460,2600,2500,50,16,83661 MCP 562,20,1660.0,18.0,13.16,73.0,72.0
1475.0,9.0,6.0,10.0,2310,2519.0,75,15000,58,242,1980,2460,2600,2500,50,16,83661 MCP 562,20,1660.0,18.0,13.16,73.0,72.0
1476.0,10.0,4.0,15.0,3273,3319.0,75,15000,58,238,1980,2460,2600,2500,50,16,83661 MCP 562,20,1660.0,18.0,13.16,73.0,72.0
1477.0,11.0,3.0,20.0,2446,2550.0,75,15000,85,265,1980,2460,2600,2500,50,16,83661 MCP 562,20,1660.0,18.0,13.16,73.0,72.0
1478.0,12.0,4.0,15.0,2338,2456.0,75,15000,85,313,1980,2460,2600,2500,50,16,83661 MCP 562,20,1660.0,18.0,13.16,73.0,72.0
1479.0,13.0,4.0,15.0,2206,2493.0,75,15000,83,383,1980,2460,2600,2500,50,16,83661 MCP 562,20,1660.0,18.0,13.16,73.0,72.0
1480.0,14.0,4.0,15.0,2500,2607.0,75,15000,66,244,1980,2460,2600,2500,50,16,83661 MCP 562,20,1660.0,18.0,13.16,73.0,72.0
1481.0,15.0,4.0,15.0,2665,2800.0,75,15000,68,260,1980,2460,2600,2500,50,16,83661 MCP 562,20,1660.0,18.0,13.16,73.0,72.0
1482.0,16.0,3.0,20.0,2300,2600.0,75,15000,62,224,1980,2460,2600,2500,50,16,83661 MCP 562,20,1660.0,18.0,13.16,73.0,72.0
1483.0,17.0,1.0,60.0,2600,2803.0,75,15000,74,190,1980,2460,2600,2500,50,16,83661 MCP 562,20,1660.0,18.0,13.16,73.0,72.0
1484.0,18.0,2.0,30.0,2310,2870.0,75,15000,63,121,1980,2460,2600,2500,50,16,83661 MCP 562,20,1660.0,18.0,13.16,73.0,72.0
1485.0,19.0,6.0,10.0,2481,2700.0,75,17000,50,130,1980,2460,2600,2500,50,16,83661 MCP 562,20,1660.0,18.0,13.16,73.0,72.0
1486.0,20.0,6.0,10.0,2700,2864.0,75,17000,54,105,1980,2460,2600,2500,50,16,83661 MCP 562,20,1660.0,18.0,13.16,73.0,72.0
1487.0,21.0,11.0,5.5,2600,2910.0,75,17000,40,100,1980,2460,2600,2500,50,16,83661 MCP 562,20,1660.0,18.0,13.16,73.0,72.0
1488.0,22.0,4.0,15.0,2300,2710.0,75,17000,40,120,1980,2460,2600,2500,50,16,83661 MCP 562,20,1660.0,18.0,13.16,73.0,72.0
1489.0,23.0,4.0,15.0,1810,2410.0,75,17000,40,100,1980,2460,2600,2500,50,16,83661 MCP 562,20,1660.0,18.0,13.16,73.0,72.0
1490.0,24.0,3.0,20.0,1780,1900.0,75,17000,44,100,1980,2460,2600,2500,50,16,83661 MCP 562,20,1660.0,18.0,13.16,73.0,72.0
1491.0,25.0,4.0,15.0,1888,2000.0,75,17000,64,220,1980,2460,2600,2500,50,16,83661 MCP 562,20,1660.0,18.0,13.16,73.0,72.0
1492.0,26.0,7.0,8.6,2045,2392.0,75,17000,67,400,1980,2460,2600,2500,50,16,83661 MCP 562,20,1660.0,18.0,13.16,73.0,72.0
1493.0,27.0,7.0,8.6,1760,1780.0,75,17000,100,214,1980,2460,2600,2500,50,16,83661 MCP 562,20,1660.0,18.0,13.16,73.0,72.0
1494.0,28.0,6.0,10.0,1760,1764.0,75,17000,100,350,1980,2460,2600,2500,50,16,83661 MCP 562,20,1660.0,18.0,13.16,73.0,72.0
1495.0,29.0,8.0,7.5,1760,1760.0,75,17000,100,383,1980,2460,2600,2500,50,16,83661 MCP 562,20,1660.0,18.0,13.16,73.0,72.0
1496.0,30.0,9.0,6.7,1880,2010.0,75,17000,100,327,1980,2460,2600,2500,50,16,83661 MCP 562,20,1660.0,18.0,13.16,73.0,72.0
1497.0,31.0,7.0,8.6,1780,1910.0,75,17000,100,340,1980,2460,2600,2500,50,16,83661 MCP 562,20,1660.0,18.0,13.16,73.0,72.0
1498.0,1.0,3.0,20.0,1600,2241.0,70,12000,94,215,1600,1940,2200,1600,130,17,83661 MCP 562,20,1678.0,12.0,11.58,97.0,5.2
1499.0,2.0,3.0,20.0,2444,2710.0,70,12000,82,266,1600,1940,2200,1600,130,17,83661 MCP 562,20,1678.0,12.0,11.58,97.0,5.2
1500.0,3.0,2.0,30.0,2190,2213.0,70,15000,68,193,1600,1940,2200,1600,130,17,83661 MCP 562,20,1678.0,12.0,11.58,97.0,5.2
1501.0,4.0,3.0,20.0,2236,2310.0,70,15000,68,184,1600,1940,2200,1600,130,17,83661 MCP 562,20,1678.0,12.0,11.58,97.0,5.2
1502.0,5.0,2.0,30.0,1977,2136.0,70,15000,68,194,1600,1940,2200,1600,130,17,83661 MCP 562,20,1678.0,12.0,11.58,97.0,5.2
1503.0,6.0,2.0,30.0,2810,3004.0,70,15000,62,246,1600,1940,2200,1600,130,17,83661 MCP 562,20,1678.0,12.0,11.58,97.0,5.2
1504.0,7.0,2.0,30.0,3110,3225.0,70,15000,63,173,1600,1940,2200,1600,130,17,83661 MCP 562,20,1678.0,12.0,11.58,97.0,5.2
1505.0,8.0,3.0,20.0,2678,2805.0,70,15000,53,170,1600,1940,2200,1600,130,17,83661 MCP 562,20,1678.0,12.0,11.58,97.0,5.2
1506.0,9.0,3.0,20.0,3365,3684.0,70,15000,53,167,1600,1940,2200,1600,130,17,83661 MCP 562,20,1678.0,12.0,11.58,97.0,5.2
1507.0,10.0,2.0,30.0,3780,4310.0,70,15000,54,180,1600,1940,2200,1600,130,17,83661 MCP 562,20,1678.0,12.0,11.58,97.0,5.2
1508.0,11.0,3.0,20.0,2268,2347.0,70,15000,55,137,1600,1940,2200,1600,130,17,83661 MCP 562,20,1678.0,12.0,11.58,97.0,5.2
